Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2PPN1HFpVotjq7oJIqQbnx,"4dpARuHxo51G3z768sgnrY","Lovesong","21","Adele",2011-01-24,316240,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british soul,pop,pop soul,uk pop",0.689,0.369,0,-9.407,0,0.0278,0.693,0.00236,0.111,0.361,116.885,4
17nueYzVN5s6C7BoIzYEKv,"34d8V2nUwp937CmL9pQ6xV","春よ、来い","シンメトリー/コワレモノ","THE BACK HORN",2014-02-19,296066,24,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.458,0.711,9,-5.546,0,0.0351,0.0107,0.000059,0.223,0.322,87.05,4
32P0w4Yn8qGJ6nNCSrUUXk,"34d8V2nUwp937CmL9pQ6xV","冬のミルク - New Recording","BEST THE BACK HORN","THE BACK HORN",2008-01-23,286280,26,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.591,0.817,4,-4.708,0,0.0338,0.00757,0,0.201,0.574,130.02,4
74NuqbDghHncp4GIwRHJRm,"34d8V2nUwp937CmL9pQ6xV","sakurairono namida","anthologia","THE BACK HORN",2022-04-13,276000,2,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.564,0.719,9,-6.119,0,0.0322,0.00159,0.00189,0.0916,0.656,95.028,4
0DuWDLjriRPjDRoPgaCslY,"4dpARuHxo51G3z768sgnrY","Love In The Dark","25","Adele",2015-11-20,285935,84,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british soul,pop,pop soul,uk pop",0.331,0.341,9,-6.057,0,0.0309,0.528,0,0.109,0.152,109.821,4
17bWfTHFHFombOWCWjuz9J,"6w7j5wQ5AI5OQYlcM15s2L","Play With Me","Stranger Things: Soundtrack from the Netflix Series, Season 4","Extreme",2022-05-27,207839,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"funk metal,glam metal,hard rock",0.301,0.935,6,-5.557,1,0.103,0.00525,0.84,0.249,0.249,202.828,4
04xLqOwtmMjz74y9bM677s,"3oDbviiivRWhXwIE8hxkVV","California Dreamin'","Stranger Things: Soundtrack from the Netflix Series, Season 4","The Beach Boys",2022-05-27,201750,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"baroque pop,classic rock,folk rock,mellow gold,psychedelic rock,rock,sunshine pop",0.581,0.725,1,-10.408,0,0.0439,0.0344,0,0.102,0.621,116.466,4
1BkY0N8ChFk2mdLbAUu8ZK,"2CuzDPkRD6BJBvdWqCrt2I","Pass The Dutchie","Anthology","Musical Youth",1994-02-28,205426,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"uk reggae",0.805,0.418,7,-14.374,1,0.0979,0.459,0,0.288,0.966,149.724,4
0IVkP59yJ9GFF6B7IrvrxA,"3g2kUQ6tHLLbmkV7T4GPtL","Paper Bag","When The Pawn...","Fiona Apple",1999-11-09,219266,70,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"art pop,chamber pop,dark pop,lilith,permanent wave,piano rock,singer-songwriter",0.709,0.446,0,-9.904,1,0.037,0.716,0.0000239,0.11,0.843,140.993,3
7rWgGyRK7RAqAAXy4bLft9,"0LcJLqbBmaGUft1e9Mm8HV","Angeleyes","Voulez-Vous","ABBA",1979,260893,74,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"europop,swedish pop",0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4
0Kbqr4aYj5vp94gxLTzVk9,"19bRgj5ThGcxiGkwvohFHJ","Dance with me","Dance with me","Chimmi",2020-06-09,251800,13,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean r&b",0.773,0.763,8,-5.491,1,0.0321,0.752,0.000235,0.135,0.846,118.283,4
2U4fODlayH2blucJuyjBrU,"4eh2JeBpQaScfHKKXZh5vO","Jogging","PANORAMA","LUCY",2020-08-13,203720,49,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean superband",0.698,0.872,5,-2.887,1,0.0405,0.386,0.00000322,0.0853,0.937,138.016,4
6EzZn96uOc9JsVGNRpx06n,"6mEQK9m2krja6X1cfsAjfl","うっせぇわ","うっせぇわ","Ado",2020-10-23,204920,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-pop,japanese teen pop",0.525,0.978,11,-1.072,0,0.0815,0.00485,0,0.06,0.577,178.069,4
10nyNJ6zNy2YVYLrcwLccB,"4Z8W4fKeB5YxbusRsdQVPb","No Surprises","OK Computer","Radiohead",1997-05-28,229120,86,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4
4I3KMa9p00MJwWbT0vi5iX,"4dpARuHxo51G3z768sgnrY","One And Only","21","Adele",2011-01-19,346813,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british soul,pop,pop soul,uk pop",0.464,0.467,5,-5.306,1,0.0376,0.295,0,0.141,0.169,51.66,4
5O6yk6U8L3rTbFsIwuqe8H,"4dpARuHxo51G3z768sgnrY","Turning Tables","21","Adele",2011-01-19,250133,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british soul,pop,pop soul,uk pop",0.305,0.452,0,-6.077,0,0.0293,0.952,0.0000168,0.129,0.21,79.83,4
0lol7YVlnos0JCkIlQ2DgL,"34d8V2nUwp937CmL9pQ6xV","zaregoto","anthologia","THE BACK HORN",2022-04-13,252533,4,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.584,0.837,3,-6.289,0,0.0504,0.0277,0.00504,0.103,0.577,138.398,4
0Opuyh1kZtOfGtuCFC2YHF,"34d8V2nUwp937CmL9pQ6xV","Lycoris radiata","anthologia","THE BACK HORN",2022-04-13,174200,8,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.566,0.917,2,-5.816,0,0.0495,0.0143,0,0.382,0.406,115.057,4
4LY0OKZadwaUDmAUtLAiGJ,"34d8V2nUwp937CmL9pQ6xV","utopia","anthologia","THE BACK HORN",2022-04-13,219266,14,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.658,0.897,2,-5.786,1,0.0627,0.00269,0.0000148,0.101,0.655,125.058,4
44tTqUi3xi7E28QLzHVdUA,"0ghlgldX5Dd6720Q3qFyQB","Anti-Romantic","The Chaos Chapter: FREEZE","TOMORROW X TOGETHER",2021-05-31,215188,70,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.641,0.489,0,-8.668,0,0.11,0.0509,0,0.071,0.206,142.977,4
4LRPiXqCikLlN15c3yImP7,"6KImCVD70vtIoJWnq6nGn3","As It Was","As It Was","Harry Styles",2022-03-31,167303,33,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
1SShxVVBeZBCY7WddnksPz,"2sd9Q3r0Jhqpe3w9WVuG43,4zs2Vybqo9ktD8QORpnHfI","Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix","Surprise","Crystal Waters,The Basement Boys",1991-01-01,451826,70,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"diva house",0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,4
1T7NW3LwpJZw381bfiPPBz,"13rF01aOogvnkuQXOlgTW8","Press Your Number","Press It - The 1st Album","TAEMIN",2016-02-23,226257,52,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop",0.656,0.78,10,-3.609,0,0.058,0.186,0,0.209,0.613,120.021,4
46E1ic6n099e76t5J1TbHn,"2hRQKC0gqlZGPrmUKbcchR","View","Odd - The 4th Album","SHINee",2015-05-18,190821,62,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.728,0.801,6,-4.428,0,0.0439,0.04,0,0.0415,0.656,123.953,4
5TLAKCWzRqi9AY1NdCe0q0,"1XNC9ksvgXeD1xRJruSA5t","Day 1","ONE FINE DAY","K.Will",2014-06-26,205660,47,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,korean pop",0.667,0.836,4,-2.894,1,0.0454,0.284,0,0.23,0.891,107.984,4
5kI61e8YOAxhQO7UBKQ0CW,"0LcJLqbBmaGUft1e9Mm8HV","Waterloo - Swedish Version","Waterloo","ABBA",1974,166413,36,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"europop,swedish pop",0.474,0.921,2,-3.397,1,0.0347,0.644,0.00000965,0.0448,0.669,146.818,4
1nFjZcb68bXrNVStialSdC,"4XpUIb8uuNlIWVKmgKZXC0","Balloon","THINKING Part.2","ZICO",2019-11-08,218680,39,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,korean r&b",0.74,0.423,1,-9.71,0,0.0901,0.815,0.0782,0.107,0.629,90.001,4
5mFMb5OHI3cN0UjITVztCj,"4dpARuHxo51G3z768sgnrY","Rumour Has It","21","Adele",2011-01-24,223266,71,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"british soul,pop,pop soul,uk pop",0.612,0.749,0,-5.014,1,0.0446,0.615,0,0.167,0.574,120.052,4
3PrdbYsr8JsDW8f4Tob5pW,"2hRQKC0gqlZGPrmUKbcchR","Dream Girl","SHINee The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions Of You'","SHINee",2013-02-19,180165,49,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.724,0.939,11,-0.698,0,0.0736,0.0429,0,0.304,0.732,124.063,4
1ogT6eFnEuX5BDH8JoKjX8,"2hRQKC0gqlZGPrmUKbcchR","Married To The Music","Married To The Music - The 4th Album Repackage","SHINee",2015-08-03,214689,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.729,0.869,10,-3.24,0,0.0994,0.107,0,0.0721,0.889,114.995,4
48239f9arCavZ0KjdEk3Zd,"2hRQKC0gqlZGPrmUKbcchR","Lucifer","Hello - SHINee The 2nd Album Repackage","SHINee",2010-10-04,233986,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.75,0.914,11,-1.819,0,0.0518,0.0323,0,0.107,0.866,125.034,4
1rp986nzkyAX1wFpxzbwlC,"2hRQKC0gqlZGPrmUKbcchR","Replay","The SHINee World - The First Album","SHINee",2008-08-28,213826,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.716,0.779,1,-2.203,1,0.0805,0.178,0.00000116,0.167,0.59,99.977,4
2sVtrcj32v3fR8mLjqWziv,"2hRQKC0gqlZGPrmUKbcchR","Sherlock (Clue + Note)","Sherlock - The 4th Mini Album","SHINee",2012-03-21,239186,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.64,0.937,1,-2.112,1,0.0839,0.0069,0,0.393,0.316,107.013,4
5JXpZcc3CeQaC6vAF1iaV5,"0ghlgldX5Dd6720Q3qFyQB","Fairy of Shampoo","The Dream Chapter: ETERNITY","TOMORROW X TOGETHER",2020-05-18,267099,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.544,0.796,1,-5.754,1,0.0604,0.313,0.00673,0.42,0.473,105.145,4
6isQbogGYftxsNzL2I2I1i,"0eelrX0AcylGwVNf1HW77h","I Got You","Mood Swings","Maddie Jay",2020-04-29,230375,43,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la pop",0.614,0.411,4,-8.852,1,0.0301,0.757,0.0822,0.367,0.447,80.015,4
7vidktgNZFQylTgH1GEnMs,"6IRouO5mvvfcyxtPDKMYFN","Cold as Ice","Foreigner (Expanded)","Foreigner",1977-03-08,200213,73,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,rock,soft rock",0.562,0.609,3,-7.063,0,0.0271,0.0264,0,0.17,0.512,130.753,4
3EEFxk0WSYlmIPeq2hWRf9,"1385hLNbrnbCJGokfH2ac2,1Mtd57xUzIfeCexQtWRvgr","Consolation No.3","Consolation No.3","Franz Liszt,Rousseau",2020-01-14,295442,28,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,late romantic era",0.25,0.00687,1,-30.47,1,0.0388,0.99,0.929,0.165,0.11,65.995,4
73SpzrcaHk0RQPFP73vqVR,"6qqNVTkY8uBg9cP3Jd7DAH","No Time To Die","No Time To Die","Billie Eilish",2020-02-13,242265,79,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"art pop,pop",0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,4
0Oqc0kKFsQ6MhFOLBNZIGX,"00FQb4jTyendYWaN8pK0wa","Doin' Time","Norman Fucking Rockwell!","Lana Del Rey",2019-08-30,202192,84,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"art pop,pop",0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4
6VpNGCU2ig4NQmsLfALdJU,"1aSxMhuvixZ8h9dK9jIDwL","Babooshka - 2018 Remaster","Never for Ever (2018 Remaster)","Kate Bush",1980-09-07,199226,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"art pop,art rock,baroque pop,new wave pop,permanent wave,piano rock,singer-songwriter",0.49,0.362,5,-12.047,0,0.0382,0.762,0.0000114,0.0671,0.292,108.866,4
1qUo7d5lAOclNVbTUY0A2R,"0xGtOrmB2hnrNRLG3vhpSo","Remember Summer Days","Timely!!","Anri",1983-12-05,295666,67,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classic city pop",0.634,0.665,4,-4.969,1,0.0318,0.342,0.0000887,0.0709,0.787,96.698,4
67ColSQSTMboSIc6Cw6p88,"0G8iubd5gKv5vdPnmHRaxT","GLASSY SKY","TVアニメ『東京喰種』ORIGINAL SOUNDTRACK","Yutaka Yamada",2015-03-25,294813,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime score",0.451,0.246,8,-14.784,0,0.0403,0.546,0.0000653,0.284,0.145,145.587,4
6zg1bV9ESNLTmtB0Os3FA4,"2uYWxilOVlUdk4oV9DvwqK","Old Friend","Be the Cowboy","Mitski",2018-08-17,112910,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"brooklyn indie,pov: indie",0.578,0.445,10,-9.129,1,0.023,0.374,0.0000183,0.225,0.333,89.946,4
2nifujUVU1XyhTSHI2kQ8g,"2uYWxilOVlUdk4oV9DvwqK","Why Didn't You Stop Me?","Be the Cowboy","Mitski",2018-08-17,141978,70,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"brooklyn indie,pov: indie",0.609,0.859,0,-5.215,1,0.0436,0.000358,0.111,0.0749,0.558,120.038,4
2xtP8RNbo2BEMzLX7tK7aq,"7n2Ycct7Beij7Dj7meI4X0","CRY FOR ME","CRY FOR ME","TWICE",2020-12-18,204167,73,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group,pop",0.702,0.692,10,-5.405,1,0.0539,0.0542,0,0.0877,0.419,144.896,4
6YBcbXDYIITuyCEN2YwGRy,"7n2Ycct7Beij7Dj7meI4X0","Doughnut","Doughnut","TWICE",2021-12-03,263680,66,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group,pop",0.693,0.586,5,-6.098,0,0.0315,0.233,0,0.145,0.459,82.039,4
0p7Km2ASBx05ejGe79hKbb,"1GmsPCcpKgF9OhlNXjOsbS","I Knew","Give Me A Minute","Lizzy McAlpine",2020-08-13,194840,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alt z,boston folk,indie pop,singer-songwriter pop",0.38,0.238,2,-13.212,1,0.05,0.898,0.0000134,0.103,0.328,56.436,4
71gxvSj62Daqer8F57b22C,"4RfI1z9u2xIc5Qnqac4JbO","Love in TV World","Love in TV World","YUKIKA",2020-09-22,243022,40,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean city pop",0.601,0.825,5,-4.369,0,0.0383,0.281,0.000653,0.166,0.602,112.049,4
4dIZBPtKfOvo8YuundgcwH,"5V1qsQHdXNm4ZEZHWvFnqQ","Jazz Bar","1st Album [Dystopia : The Tree of Language]","Dreamcatcher",2020-02-18,214586,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.683,0.707,11,-5.923,1,0.128,0.704,0,0.335,0.72,93.936,4
2vzn8usBcuNL93DnTjEK0z,"4Kxlr1PRlDKEB0ekOCyHgX","LOSER","MADE","BIGBANG",2016-12-13,219370,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.639,0.692,3,-4.127,1,0.107,0.338,0,0.356,0.488,89.846,4
07RZkieOEkx47wyBP8nusJ,"19bRgj5ThGcxiGkwvohFHJ","I don't want no champagne","Dance with me","Chimmi",2020-06-09,213386,38,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean r&b",0.74,0.57,2,-6.745,1,0.0634,0.318,0.00285,0.116,0.592,118.024,4
3qFFmznX7aujlmeUqoIIHR,"6S1pEId4oXUshfDpbIJHf5,2Y9AUayH5pyZpVfkDYDfJV","C'est La Vie (feat. Stella Jang)","C'est La Vie (feat. Stella Jang)","Jane,Stella Jang",2019-11-18,218936,35,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean city pop",0.751,0.734,7,-6.3,1,0.0375,0.233,0.296,0.158,0.811,119.979,4
5ruzrDWcT0vuJIOMW7gMnW,"0epOFNiUfyON9EYx7Tpr6V","The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,83,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
0LAcM6I7ijW4VVW0aytl1t,"2ye2Wgw4gimLv2eAKyk1NB","One (Remastered)","...And Justice for All (Remastered Deluxe Box Set)","Metallica",1988-09-07,446145,73,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"hard rock,metal,old school thrash,rock,thrash metal",0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,3
1wcr8DjnN59Awev8nnKpQ4,"5t5FqBwTcgKTaWmfEbwQY9","Drunk-Dazed","BORDER : CARNIVAL","ENHYPEN",2021-04-26,193260,79,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime,k-pop boy group",0.599,0.869,5,-5.174,0,0.0618,0.000707,0,0.0911,0.453,132.889,4
2Y0iGXY6m6immVb2ktbseM,"0SwO7SWeDHJijQ3XNS7xEE","Little Dark Age","Little Dark Age","MGMT",2018-02-09,299960,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,indie rock,indietronica,modern rock,rock",0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4
6YYeBYEpkiR84eCDNPBDoF,"0E3lRHTut04XpirvWC45bn,5yCkSShz4MTqE4Lp6fVZMz,4KyX6IwYaHVTz4KSHtMJw0","Meant to Be Yours","Heathers: The Musical (World Premiere Cast Recording)","Ryan McCartan,Barrett Wilbert Weed,Michelle Duffy",2014-06-10,205826,68,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"show tunes,broadway",0.505,0.589,6,-6.916,1,0.0852,0.514,0,0.058,0.585,99.648,4
5dF22XUGeNAR3GBhMgshgp,"4RfI1z9u2xIc5Qnqac4JbO","NEON","NEON","YUKIKA",2019-02-22,220795,50,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean city pop",0.647,0.921,5,-4.078,1,0.0561,0.14,0.00000111,0.379,0.774,114.991,4
7ghyfzs27FAYNaP7sO8FnS,"4tSzEOfCj6LXhaf0jtk4XO","kiss u better","kiss u better","Katzù Oso",2019-02-14,187826,43,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop",0.55,0.933,7,-7.17,1,0.0463,0.0177,0.0814,0.152,0.643,115.071,4
0LJTfmgOMvlLd0u4HU9twm,"1oPRcJUkloHaRLYx0olBLJ","Killshot","A Little Rhythm and a Wicked Feeling","Magdalena Bay",2020-03-13,236363,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la pop",0.726,0.53,4,-5.736,0,0.0518,0.000716,0.00211,0.0502,0.374,99.024,4
5FZs9EuYuC9IA1LuYWfuGt,"4ht1mwP4ouSu79jOOktCY3","Midnight Driver","Midnight Candy","Fromm",2018-11-06,265113,11,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-indie,korean ost",0.513,0.748,6,-5.057,0,0.0349,0.0361,0.00417,0.085,0.467,112.072,4
5xNpOm8Dn0utyeFaW1FJqe,"1HxfCTl07FhRiJN9jY9kX3","How can i forget you girl","Soldout smile","87dance",2022-01-06,240309,0,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.724,0.811,3,-4.258,0,0.0983,0.155,0.0468,0.0921,0.863,97.025,4
6CYJRzPYdFqvWokv31th05,"0aZYs7rKdkndMKw1AoOxtH","Tongue Tied","The Only Members That Show Up","Tomtsu",2019-01-28,108150,41,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.476,0.837,0,-8.2,1,0.064,0.0235,0.00000269,0.199,0.594,77.227,4
6KZ5tQzMzradTe0pxsfObz,"0siBQaURCli5wn2lqv8WZg","Yellow Cab","Yellow Cab","DPR LIVE",2021-07-02,205600,53,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"korean r&b",0.704,0.585,9,-6.53,0,0.292,0.17,0.000231,0.114,0.701,163.99,4
1di1BEgJYzPvXUuinsYJGP,"5rSXSAkZ67PYJSvpUpkOr7","Everybody (Backstreet's Back) - Radio Edit","Backstreet's Back","Backstreet Boys",1997-08-12,225360,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"boy band,dance pop,pop",0.731,0.853,10,-4.219,0,0.0363,0.0352,0,0.268,0.605,108.016,4
5elW2CKSoqjYoJ32AGDxf1,"5t5FqBwTcgKTaWmfEbwQY9","Polaroid Love","DIMENSION : ANSWER","ENHYPEN",2022-01-10,184601,78,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"anime,k-pop boy group",0.738,0.67,7,-3.766,0,0.0439,0.458,0,0.361,0.651,138.055,4
5G8YqJQ6oyPkxBSjpkCVRy,"1klFdLh3pak3eOtJP0styY","365 FRESH","199X","Triple H",2017-05-01,219809,50,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop",0.823,0.837,1,-4.533,1,0.0582,0.19,0,0.28,0.842,107.989,4
5sbooPcNgIE22DwO0VNGUJ,"4gOc8TsQed9eqnqJct2c5v,2kRfqPViCqYdSGhYSM9R0Q,2AfmfGFbe0A0WsTYm0SDTx,0tRFWXqKBBQcu5oFVOgVzX,47mIJdHORyRerp4os813jD","POP/STARS","POP/STARS","K/DA,Madison Beer,(G)I-DLE,Jaira Burns,League of Legends",2018-11-03,191100,75,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop girl group,pop,alt z,speedrun,video game music",0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,4
3zhbXKFjUDw40pTYyCgt1Y,"7n2Ycct7Beij7Dj7meI4X0","What is Love","Summer Nights","TWICE",2018-07-09,208240,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group,pop",0.574,0.909,8,-1.573,1,0.0658,0.0987,0,0.264,0.569,169.966,4
3Hz3tTQwOdM6XkA0ALB2G9,"7n2Ycct7Beij7Dj7meI4X0","Feel Special","Feel Special","TWICE",2019-09-23,206866,74,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group,pop",0.708,0.959,1,-1.338,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,4
2qQpFbqqkLOGySgNK8wBXt,"7n2Ycct7Beij7Dj7meI4X0","FANCY","FANCY YOU","TWICE",2019-04-22,213880,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group,pop",0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,4
1H9RGVK5hw404lHcKCSA67,"67oQeSa0YBmKuFqBkT2sfl","サンセット・ロード","TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan","高橋玲子",2018-12-05,258000,61,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classic city pop",0.821,0.785,1,-4.35,0,0.0296,0.336,0,0.347,0.929,103.888,4
1eFYbcVZBTKcE0iFIYU5qk,"597h7tVXuB7UPU6uWKhRkO","Not Into You","Not Into You","Brooksie",2021-07-11,157800,66,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.641,0.678,3,-4.943,1,0.0355,0.221,0.573,0.279,0.495,100.035,4
5ZHZZ3pLEJWVYpKikkZfG9,"1HzcHe0WFm4koBalCEOkVh","Need You Bad","CIY","SIRUP",2020-03-25,241013,44,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese r&b,japanese soul",0.672,0.632,10,-6.278,0,0.121,0.033,0.00237,0.111,0.898,175.994,4
